
1550573,17000,"[0.7859757764121298, 1.994690276191875]"
1642574,18000,"[0.0, -0.05908214364870901]"
1734007,19000,"[-0.23071187559173723, 0.9999927832515141]"
1822363,20000,"[0.0, -0.018508224891149894]"
1916630,21000,"[0.0, -0.15670890152154016]"
2013286,22000,"[0.0, -0.5247681255614225]"
2103251,23000,"[0.0, -0.6141073694811325]"
2195852,24000,"[-0.0961558909696123, 0.0]"
2288278,25000,"[-0.013101711633794366, 0.0]"
2380641,26000,"[-0.34018318244613965, 0.9997677895540278]"
2473524,27000,"[0.0, -0.020626810111991745]"
2566392,28000,"[0.0, -0.040116085775991905]"
2659862,29000,"[0.0, -0.09878712477546969]"
2750039,30000,"[0.0, -0.3140514627170319]"
2843282,31000,"[0.0, -0.48593947394601855]"
2936666,32000,"[-0.2591377154044494, 0.0]"
3025136,33000,"[0.0, -0.37742656055411317]"
3116157,34000,"[0.0, -0.2744280329850426]"
3205438,35000,"[-0.38648860359478476, 0.0]"
3296393,36000,"[0.0, -0.05321077664984841]"
3385725,37000,"[-0.20858326004258743, 0.0]"
3478990,38000,"[-0.5959282198274423, 0.9981059927130218]"
3567580,39000,"[-0.7084057277905913, 0.0]"
3657340,40000,"[0.0, -0.09234407125097732]"
3747770,41000,"[0.9999499741199998, -0.046008531431994015]"
3842316,42000,"[0.0, -0.9522774292823897]"
3937309,43000,"[-0.006975389670515142, 0.0]"
4029152,44000,"[-0.0202651846285562, 0.0]"
4122210,45000,"[0.0, -0.5078125904725539]"
4212836,46000,"[-0.2616345206473625, 0.0]"
4306325,47000,"[0.0, -0.0715169147740653]"
4396130,48000,"[-0.054504928055393975, 0.0]"
4488597,49000,"[0.0, -0.06878568310014543]"
4583831,50000,"[-0.32507763277715185, 0.0]"
4676885,51000,"[-0.13544565234428774, 0.0]"
4769607,52000,"[-0.21404332437782614, 0.0]"
4864390,53000,"[0.9972439678899718, -1.0853899924567258]"
4954867,54000,"[-0.26680650920707194, 0.0]"
5049157,55000,"[0.0, -0.10566633846008244]"
5139759,56000,"[-1.0784908487942175, 0.0]"
5230277,57000,"[-0.6223470465967011, 0.0]"
5326743,58000,"[0.0, -0.15808630227797948]"
5415993,59000,"[0.0, -0.1800278754824376]"
5506025,60000,"[-0.36482966882010714, 0.9992578273129311]"
5599335,61000,"[-0.3692568389508324, 0.0]"
5692847,62000,"[-0.2976774657554415, 0.0]"
5785297,63000,"[-0.24253653049152035, 0.0]"
5878813,64000,"[-0.3523638836026066, 0.0]"
5972493,65000,"[0.9999999951089649, -0.09793027104819885]"
6058236,66000,"[-0.2531491017573444, 0.0]"
6148465,67000,"[-0.2222433766432914, 0.0]"
6244403,68000,"[0.0, -0.2298562090542191]"
6336004,69000,"[-0.09408669299784833, 0.0]"
6426088,70000,"[0.994836272790053, -0.3413835464748445]"
6518390,71000,"[0.0, -0.09102644406675608]"
6613870,72000,"[-1.3172945048747806, 0.9989921955204863]"
6706294,73000,"[-0.027446515219253342, 0.0]"
6800110,74000,"[-0.5288785139534866, 0.0]"
6891654,75000,"[0.0, -0.3247825497021495]"
6983648,76000,"[-0.016351172668237268, 0.0]"
7076625,77000,"[-0.082564105159463, 0.0]"
7170618,78000,"[0.9967135472036261, -0.18478733874985664]"
7263572,79000,"[-0.03289323148214862, 0.0]"
7356531,80000,"[0.0, -1.1003121568619463]"
7448902,81000,"[0.0, -0.07007950107686156]"
7542343,82000,"[-0.2725901086714657, 0.0]"
7633823,83000,"[-0.1079928169908726, 0.0]"
7721899,84000,"[0.9999355932120579, -0.6489232282403918]"
7810454,85000,"[-0.07317276579578902, 0.0]"
7899052,86000,"[-0.20567220007706055, 0.0]"
7987604,87000,"[0.0, -0.20408479569368865]"
8075221,88000,"[-0.028873817928797507, 0.0]"
8169147,89000,"[0.0, -0.08871635300192793]"
8259897,90000,"[-0.7470661850732085, 0.0]"
8350241,91000,"[-0.027362281265141064, 0.9992177016144979]"
8445796,92000,"[-1.0072092541379334, 0.0]"
8536928,93000,"[-0.07299934809316255, 0.0]"
8631807,94000,"[0.0, -0.05733846710245416]"
8723135,95000,"[-0.17492579845020373, 0.0]"
8816634,96000,"[0.0, -0.21227701285988587]"
8907840,97000,"[-0.265653909700859, 0.0]"
8994847,98000,"[0.9993577836178247, -0.5186697182768967]"
9089036,99000,"[0.0, -0.07855839652552277]"
9183588,100000,"[-0.021123267247730837, 0.9991996938999819]"
9279308,101000,"[0.9976618263581258, -0.37314070795491716]"
9373992,102000,"[0.0, -0.11067602676826027]"
9466780,103000,"[0.0, -0.05583558878288386]"
9559021,104000,"[0.9981583789872275, -0.021535094538876365]"
9652394,105000,"[0.9985683274080657, -0.04220412088989178]"
9746473,106000,"[-0.11269217977405788, 0.0]"
9838735,107000,"[-0.4078275321626279, 0.0]"
9931500,108000,"[0.0, -0.25836980341114213]"
10022117,109000,"[-0.6133349867220659, 0.9990566830756507]"
10112822,110000,"[0.0, -0.23091177500896265]"
10201637,111000,"[-0.07253342608987623, 0.9971171907131975]"
10291662,112000,"[-0.22986664806489898, 0.0]"
10384234,113000,"[-0.12671699183079, 0.0]"
10478445,114000,"[-0.03162369802112153, 0.0]"
10572209,115000,"[-0.03601440087049923, 0.0]"
10663591,116000,"[-0.7931827746353974, 0.0]"
10753934,117000,"[0.0, -0.015628780834049394]"
10844018,118000,"[0.0, -0.3017720293385082]"
10940219,119000,"[-0.9017834930443769, 0.0]"
11036765,120000,"[0.0, -0.3825957806209317]"
11129364,121000,"[-0.06455189939561023, 0.0]"
11222054,122000,"[0.0, -0.44468027992616044]"
11314616,123000,"[-0.06811415246284014, 0.997328348074916]"
11407181,124000,"[-0.022670749761800835, 0.0]"
11501545,125000,"[-0.4014187363138717, 0.0]"
11598455,126000,"[0.0, -0.08987767813164282]"
11695088,127000,"[-0.093982863256997, 0.9997976326840217]"
11787534,128000,"[-0.4864267735931662, 0.0]"
11879393,129000,"[0.9825382497522241, -0.43326590829497036]"
11972869,130000,"[0.0, -0.45805964876785765]"
12064550,131000,"[-0.04357516039840448, 0.0]"
12162513,132000,"[-0.3212997629839265, 0.9948195668187054]"
12255264,133000,"[-0.0963257706166587, 0.0]"
12349045,134000,"[-0.05362572770332008, 0.0]"
12447223,135000,"[0.0, -0.11457588448956812]"
12542825,136000,"[-0.28645435261341845, 0.0]"
12640165,137000,"[0.0, -0.5892098250922118]"
12733490,138000,"[0.0, -0.047583905635065094]"
12832391,139000,"[-0.017792932834709063, 0.0]"
12930513,140000,"[-0.04547683077680631, 0.9996720130222911]"
13027166,141000,"[0.0, -0.1046780280130406]"
13124317,142000,"[-0.029962388434341847, 0.0]"
13218821,143000,"[-0.1516371663060454, 0.9954861554624586]"
13313477,144000,"[-0.0640102813458725, 0.0]"
13408542,145000,"[0.0, -0.27410607381102636]"
13500218,146000,"[-0.12351553921962477, 0.0]"
13598306,147000,"[-0.3904152966115362, 0.0]"
13692583,148000,"[-0.25190174132967513, 0.0]"
13796107,149000,"[-0.011851574329284631, 0.0]"
13895762,150000,"[-0.021913831035817566, 0.0]"
13989986,151000,"[-0.7436655808833166, 0.0]"
14088179,152000,"[0.0, -0.36170326266642405]"
14184300,153000,"[0.0, -0.18558641621189054]"
14277787,154000,"[-0.11287783100806337, 0.9955649911037199]"
14374902,155000,"[-1.1800670688612627, 0.0]"
14469515,156000,"[-0.026335458216635743, 0.0]"
14564710,157000,"[0.9897914739899534, -0.022885790232066938]"
14660576,158000,"[-0.44286911131484885, 0.0]"
14757734,159000,"[0.0, -0.2548817117926774]"
14851302,160000,"[-0.010806911253894214, 0.0]"
14947064,161000,"[-0.6489337517682543, 0.0]"
15043337,162000,"[0.0, -0.11181604139187584]"
15140126,163000,"[-0.10321664732691715, 0.0]"
15237995,164000,"[0.0, -0.018275009804710862]"
15339199,165000,"[0.0, -0.03541790994222538]"
15435606,166000,"[0.0, -0.1726888622001752]"
15538348,167000,"[0.9999597690843984, -0.15380323452200173]"
15641163,168000,"[0.8343935483485438, 0.9987700913090976]"
15733176,169000,"[-0.10463187309824207, 0.0]"
15829600,170000,"[0.9984722924273228, -1.3847378266116266]"
15932533,171000,"[-0.2516029210109991, 0.0]"
16030686,172000,"[0.0, -0.22239874084698386]"
16125198,173000,"[-0.1729922521003573, 0.0]"
16224017,174000,"[-0.06295358308943833, 0.9999986564353094]"
16323682,175000,"[-0.31731284558691186, 0.0]"
16427148,176000,"[-0.06429243787761152, 0.0]"
16524790,177000,"[-0.20132397849010886, 0.0]"
16624851,178000,"[0.955605090775407, 0.998053523231647]"
16721237,179000,"[0.9985376327317681, -0.07441356666754473]"
16824963,180000,"[-0.15319567030951475, 0.0]"
16929714,181000,"[0.0, -0.18853696647738616]"
17036046,182000,"[-0.09797522266330816, 0.0]"
17136500,183000,"[-0.01282675469451533, 0.0]"
17240237,184000,"[-0.4092686237408998, 0.0]"
17337204,185000,"[0.0, -0.8356672237860039]"
17438561,186000,"[0.0, -0.0785777998296453]"
17539946,187000,"[0.0, -0.2247051076024036]"
17640417,188000,"[-0.027167862461965342, 0.0]"
17747400,189000,"[0.0, -0.27754487234506087]"
17849929,190000,"[0.999730672655005, -0.2878479830362721]"
17954077,191000,"[0.9982881012813323, 0.4457109584088812]"
18063155,192000,"[-0.11328622102178088, 0.0]"
18170201,193000,"[-0.03575893906690908, 0.0]"
18275207,194000,"[-1.2880692490314232, 0.0]"
18382508,195000,"[0.9857604791088761, -1.227355465138885]"
18489134,196000,"[0.0, -0.07622341780506758]"
18598680,197000,"[-0.9980126635587112, 0.0]"
18710500,198000,"[0.0, -0.6326733784638918]"

93648,1000,"[-1.1529978260524238, 0.9965873483654253]"

90541,1000,"[-0.04328674790011178, 0.0]"

89948,1000,"[-0.02772850771848745, 0.0]"
181246,2000,"[-0.04503078860092202, 0.0]"
273983,3000,"[-0.035602738924140453, 0.0]"
366447,4000,"[0.0, -0.9449662006963138]"
456946,5000,"[-0.02357144021847546, 0.9976026740198733]"
549946,6000,"[0.0, -0.23639859021805876]"
639360,7000,"[0.0, -0.2428957801432574]"
732772,8000,"[-0.05290833803761075, 0.0]"
821523,9000,"[-0.19100549202450168, 0.0]"
916124,10000,"[-0.13609809515483562, 0.0]"
1008651,11000,"[0.0, -0.034595223017333865]"
1098829,12000,"[0.9999318495811167, -0.057585355346361666]"
1191718,13000,"[0.0, -0.09712376707727799]"
1286036,14000,"[-0.060220087731721605, 0.9999725054232727]"
1377750,15000,"[-0.08016864695511572, 0.0]"
1472033,16000,"[-0.3219354857840244, 0.0]"
1560022,17000,"[1.9997313540054904, 0.9155779120343368]"
1651447,18000,"[0.9880449172109422, 0.9628547172406456]"
1743745,19000,"[-0.1550037682062566, 0.0]"
1835987,20000,"[0.0, -0.08394122300774143]"
1927166,21000,"[0.0, -0.17568668696526402]"
2013618,22000,"[-0.2110824237783504, 0.0]"
2102892,23000,"[0.0, -0.04045929599021747]"
2190861,24000,"[-0.5086640542618284, 0.0]"
2282533,25000,"[-0.2724173789172255, 0.0]"
2375975,26000,"[0.0, -0.040921784483657575]"
2467327,27000,"[0.0, -0.1370262917113223]"
2555601,28000,"[0.0, -0.04180327461381239]"
2649188,29000,"[-0.029467161418153864, 0.0]"
2741823,30000,"[0.0, -0.01160190595567201]"
2834190,31000,"[0.9995840247028696, -0.5580238293931643]"
2927900,32000,"[0.0, -0.3176581201952331]"
3018328,33000,"[0.0, -0.3379901753971808]"
3110904,34000,"[0.0, -0.03528246095788745]"
3203018,35000,"[-0.31443303958951674, 0.0]"
3297133,36000,"[0.0, -0.5663569162426256]"
3383244,37000,"[0.0, -0.5369390131654654]"
3476403,38000,"[-0.20921286242275983, 0.0]"
3565373,39000,"[0.0, -0.16805777657145882]"
3655897,40000,"[0.0, -0.05718683896020593]"
3748021,41000,"[0.7729010613488754, 1.9974410865905838]"
3840665,42000,"[-0.010442786706562401, 0.9999870788608405]"
3934210,43000,"[-0.04185941706941776, 0.0]"
4024778,44000,"[-0.011399861752579454, 0.9994227517343006]"
4118330,45000,"[-0.21949573250503818, 0.0]"
4210711,46000,"[-0.3868398463275753, 0.0]"
4303126,47000,"[-0.7012274951611062, 0.0]"
4399317,48000,"[0.0, -0.3975353726553976]"
4493238,49000,"[0.9991019163071542, -0.023598099630362412]"
4587898,50000,"[-0.14465669429250738, 0.0]"
4680922,51000,"[0.0, -0.3755287784298389]"
4771303,52000,"[-0.04997649089875722, 0.0]"
4862975,53000,"[-0.047096111281007325, 0.0]"
4955841,54000,"[-0.08246905094836166, 0.0]"
5046203,55000,"[-0.29532567096157436, 0.0]"
5138436,56000,"[0.0, -0.029026877275896368]"
5230265,57000,"[-0.05249583187742246, 0.0]"
5321635,58000,"[-0.06058849568887581, 0.0]"
5410931,59000,"[0.0, -0.1572561561731618]"
5504938,60000,"[0.0, -0.28159561083566587]"
5596374,61000,"[-0.02085053098312528, 0.0]"
5684747,62000,"[0.0, -0.17418657969267315]"
5778621,63000,"[-0.039556633969027644, 0.0]"
5869335,64000,"[0.0, -0.32440322106367603]"
5960967,65000,"[-0.6165258587286644, 0.9878084509500695]"
6055819,66000,"[-0.35334709365577055, 0.0]"
6146950,67000,"[-0.12595427618737176, 0.0]"
6236145,68000,"[0.0, -0.28686176052383416]"
6328723,69000,"[0.0, -0.22050161116135314]"
6419111,70000,"[-0.6694547430324747, 0.0]"
6512853,71000,"[-0.14046608061835286, 0.0]"
6607911,72000,"[-0.09884458220403758, 0.0]"
6696598,73000,"[0.0, -0.07918453782485813]"
6784402,74000,"[0.0, -0.06619420739957604]"
6875879,75000,"[-0.14112909020468578, 0.0]"
6966122,76000,"[0.0, -0.006503026651444088]"
7055539,77000,"[0.980260293810943, -0.142208543257766]"
7146038,78000,"[0.0, -0.06318241318422224]"
7239427,79000,"[-0.46765578160216137, 0.0]"
7334880,80000,"[0.0, -0.10114606801676018]"
7426630,81000,"[0.0, -0.7466892301201824]"
7516299,82000,"[-0.03755021192796448, 0.0]"
7608850,83000,"[0.0, -0.4078311225082416]"
7699194,84000,"[-0.5215918181847883, 0.9875810569974419]"
7793404,85000,"[-0.035147929969298275, 0.0]"
7888247,86000,"[-0.4031818635098716, 0.0]"
7982455,87000,"[-0.5931363017973581, 0.0]"
8074860,88000,"[0.9598948293516969, 1.9978378681992126]"
8169854,89000,"[-0.11577339543669041, 0.0]"
8263459,90000,"[0.0, -0.7116256951378546]"
8353738,91000,"[-0.21989249007197031, 0.994180030995949]"
8444186,92000,"[0.0, -0.1128412322211716]"
8538667,93000,"[-0.258704173246997, 0.0]"
8632651,94000,"[0.0, -0.3654931832068087]"
8729837,95000,"[-0.4004812153045805, 0.9887534220454199]"
8820240,96000,"[0.9968093136417338, -0.40299938633779675]"
8912515,97000,"[-0.11103493487280502, 0.0]"
9009328,98000,"[0.0, -0.08395669350602475]"
9101297,99000,"[-0.0840648082187272, 0.0]"
9193678,100000,"[0.0, -0.007046064423093412]"
9289316,101000,"[-1.2539054118417425, 0.0]"
9383148,102000,"[0.0, -0.357123618691503]"
9475044,103000,"[0.0, -0.5155045609026274]"
9566110,104000,"[0.0, -0.15941527506311104]"
9661745,105000,"[-0.23941957426677618, 0.0]"
9758885,106000,"[0.9999694594996527, 0.9461684066309317]"
9854788,107000,"[-0.4803778671669079, 0.0]"
9951754,108000,"[0.9996896184691195, -0.09059152779082069]"
10043699,109000,"[0.9980331458109504, -0.03021732027559665]"
10138643,110000,"[-0.10330200966700431, 0.996623985819042]"
10231523,111000,"[-0.3203339907172449, 0.0]"
10323174,112000,"[0.0, -0.03203736855084571]"
10415856,113000,"[-0.08991221284668427, 0.0]"
10506044,114000,"[-0.7320375103790866, 0.0]"
10604174,115000,"[0.35754472600410736, 0.98776716776797]"
10698065,116000,"[-0.5959346608131, 0.9962005046493232]"
10793231,117000,"[0.0, -0.2567579773417492]"
10889267,118000,"[-0.3724479472009534, 0.9992658904832297]"
10984433,119000,"[-0.3120284544677361, 0.0]"
11079734,120000,"[0.1691356885744426, 0.997450243847652]"
11173136,121000,"[0.0, -0.8109832401885342]"
11265793,122000,"[0.0, -1.365490576657976]"
11359386,123000,"[0.0, -0.8800710444731976]"
11452362,124000,"[0.0, -0.03563107532772847]"
11545133,125000,"[-0.205413583655627, 0.0]"
11642686,126000,"[0.0, -0.02319622470918148]"
11736612,127000,"[-0.04142708813810714, 0.0]"
11830425,128000,"[-0.17636164543637278, 0.9994806676290864]"
11927953,129000,"[-0.10388776926083665, 0.994651365977461]"
12021561,130000,"[-0.15462430406205385, 0.9990582997209003]"
12117790,131000,"[-1.01888408582181, 0.0]"
12214596,132000,"[0.0, -0.6425764240736953]"
12312064,133000,"[0.0, -0.1695267668883389]"
12404928,134000,"[0.0, -1.1622559220820676]"
12499686,135000,"[-0.7384100181500344, 0.0]"
12592112,136000,"[0.0, -0.08188578064846297]"
12686315,137000,"[-0.040367836505538435, 0.0]"
12784010,138000,"[0.0, -0.5148363098714981]"
12877318,139000,"[0.0, -0.10644754568943426]"
12971743,140000,"[-0.04507007769143456, 0.0]"
13069332,141000,"[0.0, -0.24584028358162868]"
13164528,142000,"[0.9999977330053298, -0.3594734749840427]"
13261517,143000,"[0.0, -0.09367035286322789]"
13355612,144000,"[-0.03708417644338624, 0.9999887635526648]"
13455237,145000,"[-0.8592885949956326, 0.0]"
13550065,146000,"[0.0, -0.7949578357429345]"
13643552,147000,"[0.0, -0.35517931405797754]"
13743673,148000,"[0.0, -0.04089394710626948]"
13845494,149000,"[-0.52163186098187, 0.0]"
13943877,150000,"[-0.2528855282623681, 0.0]"
14044395,151000,"[-0.036312744953420406, 0.0]"
14144488,152000,"[-0.06549511803882524, 0.0]"
14241589,153000,"[-0.26526151578764257, 0.0]"
14340697,154000,"[-0.09662959634147228, 0.0]"
14440606,155000,"[-0.0134388293270149, 0.0]"
14537485,156000,"[-0.23504332019524554, 0.0]"
14638774,157000,"[0.0, -0.022948874345274817]"
14740590,158000,"[0.0, -0.12635679520803933]"
14839240,159000,"[-0.045269024623848964, 0.0]"
14941566,160000,"[0.0, -0.3617418261046623]"
15038971,161000,"[1.7689580666522033, 1.9989105046142868]"
15136644,162000,"[-0.14793217244346124, 0.0]"
15236257,163000,"[0.0, -0.8736399421716214]"
15335429,164000,"[0.0, -0.08178178731668595]"
15435882,165000,"[-0.2720887640705314, 0.0]"
15541239,166000,"[-0.12445245594494736, 0.0]"
15651025,167000,"[-0.13991489240788724, 0.0]"
15749190,168000,"[0.0, -0.3995126468316812]"
15851878,169000,"[-0.05334070281355707, 0.0]"
15952314,170000,"[-0.37877029048627264, 0.0]"
16054856,171000,"[0.0, -0.2938535453794202]"
16158886,172000,"[0.0, -0.17654394588430478]"
16259454,173000,"[0.9966206353542475, -0.28998779089965865]"
16357394,174000,"[0.0, -0.04320151020817775]"
16461543,175000,"[0.0, -0.22503683610636926]"
16561572,176000,"[0.0, -0.026787982577275216]"
16664813,177000,"[0.0, -0.13831494618614215]"
16771416,178000,"[0.0, -0.27026296623898816]"
16879494,179000,"[0.9960478611781127, 0.8405010991433528]"
16982651,180000,"[-0.022270343234140455, 0.0]"
17089418,181000,"[0.0, -0.23490904171444527]"
17198526,182000,"[-0.150485988163382, 0.0]"
17301549,183000,"[0.0, -0.02907278567101912]"
17409599,184000,"[-0.01962930494300963, 0.0]"
17517485,185000,"[0.0, -0.05480205464220944]"
17621137,186000,"[0.0, -0.5109850624280625]"
17728011,187000,"[0.0, -0.7048381064957994]"
17828779,188000,"[-0.06743148097189078, 0.0]"
17930329,189000,"[-0.18044525354741836, 0.0]"
18031082,190000,"[0.0, -0.07941722994530664]"
18132733,191000,"[0.0, -0.2211448991269549]"
18233518,192000,"[-0.0387907747740428, 0.9895771963351194]"
18338113,193000,"[-0.43998868480684905, 0.0]"
18446754,194000,"[0.0, -0.08813244484520055]"
18554833,195000,"[-0.1227975512225612, 0.0]"
18662651,196000,"[-0.1795304132953106, 0.0]"
18769816,197000,"[-0.47039029234383634, 0.0]"
18884502,198000,"[0.0, -0.9321100672869207]"
18995054,199000,"[-0.4741230399438905, 0.0]"
19109707,200000,"[0.9990874252797539, -0.3931495032984742]"
19224434,201000,"[-0.00837819032037146, 0.0]"
19327232,202000,"[0.0, -1.1799267027301994]"
19432173,203000,"[0.0, -0.9411896335692234]"
19542001,204000,"[0.0, -0.10806464059891141]"
19651242,205000,"[0.0, -0.01355673095832799]"
19765994,206000,"[-0.37737002843485357, 0.0]"
19879370,207000,"[-0.007425418354387148, 0.0]"
19982210,208000,"[-0.23093398988075364, 0.0]"
20090932,209000,"[0.0, -0.07928976724565473]"
20193885,210000,"[-0.16554660764563778, 0.0]"
20304951,211000,"[0.0, -0.015830930111746966]"
20411909,212000,"[0.9086947344516716, 0.9999993853522255]"
20527569,213000,"[1.9942997307425117, 0.9641940841146379]"
20638634,214000,"[0.0, -0.0703592943144713]"
20751689,215000,"[0.0, -0.3531585454704782]"
20866833,216000,"[0.0, -0.025715741237036127]"
20982584,217000,"[-0.8177961383648835, 0.0]"
21103293,218000,"[-0.24239349915865205, 0.0]"
21223774,219000,"[-0.07136418886022966, 0.0]"
21345805,220000,"[0.0, -0.018870495570809]"
21461710,221000,"[0.0, -0.01112740504413523]"
21583510,222000,"[0.997917411666549, -0.7384303559888394]"
21699626,223000,"[-0.08988837300967134, 0.0]"
21822242,224000,"[0.0, -0.03338856525556366]"
21940911,225000,"[-0.019929906483866944, 0.0]"
22052798,226000,"[-0.08574298001940406, 0.0]"
22177475,227000,"[0.0, -0.11571261955623413]"
22295393,228000,"[0.0, -0.3139698666686854]"
22410110,229000,"[0.0, -0.05266502365702763]"
22530355,230000,"[0.9999567508234577, -0.5321825365890618]"
22655358,231000,"[0.0, -0.027540227276858786]"
22783947,232000,"[0.9973917831434846, -0.44598471784729554]"
22923250,233000,"[0.9958673469386667, -0.03573901285744796]"
23049145,234000,"[0.9975633487815685, -0.2913594001806814]"
23182377,235000,"[0.9958475814878511, -0.5227613565625688]"
23310825,236000,"[-0.6642444180629354, 0.0]"
23437696,237000,"[0.9994118486306434, 0.9737017021011525]"
23566928,238000,"[0.0, -0.2666472648943454]"
23684373,239000,"[0.0, -0.8204897084751792]"
23804037,240000,"[-0.020035519186876627, 0.0]"
23941116,241000,"[0.9740166424194285, 0.9863224353298392]"
24077716,242000,"[0.0, -0.04520429394824532]"
24203962,243000,"[0.0, -0.7395467796277444]"
24325982,244000,"[-0.012513825933638145, 0.9988309193549867]"
24462808,245000,"[0.0, -0.25432809171798]"
24597735,246000,"[0.0, -0.4304235323888861]"
24734193,247000,"[-0.8542329672527558, 0.9964430132295092]"
24865330,248000,"[0.0, -0.08575934965210763]"
25001110,249000,"[0.9848778953910369, 0.9990304670473051]"
25137291,250000,"[-0.057491838150781405, 0.0]"
25268457,251000,"[1.9476957185479478, 1.9951932128460612]"
25389062,252000,"[-0.031857120386121096, 0.0]"
25524624,253000,"[0.0, -0.047402855976542924]"
25667576,254000,"[-1.2725102010563205, 0.9958930897219034]"
25806240,255000,"[1.9705151045500315, 2.9968030829932104]"
25948313,256000,"[0.0, -0.06512774516886566]"
26086485,257000,"[-0.041084465867243125, 0.0]"
26227860,258000,"[0.984481666042484, 0.9999938606879368]"
26373138,259000,"[-0.06585796532181121, 0.9971959212589354]"
26512900,260000,"[0.0, -0.10524857793825504]"
26655209,261000,"[0.9311260195472641, 1.999645363833224]"
26805650,262000,"[0.0, -0.08785215901389165]"
26967176,263000,"[0.9969094578373188, 0.6934684564166673]"
27125966,264000,"[-0.14358618677306367, 0.0]"
27270469,265000,"[0.9997916546326451, 0.2561619464868272]"
27411298,266000,"[-0.13694161693638307, 0.9967459567578771]"
27555431,267000,"[-1.1096855277810391, 0.9983231310488918]"
27721935,268000,"[-1.3885196091869147, 0.9985838997654355]"
27879633,269000,"[0.9324990312998125, 0.9871810838412785]"
28038584,270000,"[0.0, -0.2695794101127831]"
28210491,271000,"[0.0, -0.0482862725330051]"
28363802,272000,"[0.0, -0.7379015579681436]"
28501011,273000,"[-0.12179902879688598, 0.0]"
28652446,274000,"[-0.8230458619746059, 0.0]"
28810523,275000,"[-0.036140826443443075, 0.0]"
28982314,276000,"[0.9997130294250383, -1.336895244081461]"
29159189,277000,"[0.9490131046586612, 1.9814662994722312]"
29318652,278000,"[-0.7459381399785343, 0.0]"
29459532,279000,"[-0.0828319281918084, 0.0]"
29619392,280000,"[0.0, -0.8764087099607423]"
29786218,281000,"[-0.5979860295155959, 0.9993808422332222]"
29951862,282000,"[-0.5646238493573037, 0.9969425294912071]"
30108760,283000,"[-0.011576840975976666, 0.0]"
30285765,284000,"[-0.03788300190171867, 0.9946881842697621]"
30475701,285000,"[1.9785724432276766, 1.9773748297448037]"
30640388,286000,"[-0.02880172140794457, 0.0]"
30801348,287000,"[0.99736861997917, 0.9115391361665388]"
30984809,288000,"[0.9997418809325609, -0.18136101470372523]"
31181377,289000,"[0.0, -0.06412612821623043]"
31358449,290000,"[0.0, -0.013165186452170019]"
31551136,291000,"[-0.028563360623593326, 0.0]"
31751961,292000,"[0.9123515341343591, 0.998151078405499]"
31956280,293000,"[-0.1056358922542131, 0.0]"
32164428,294000,"[0.0, -0.05293865863495739]"
32380218,295000,"[-0.534044795545924, 0.0]"
32569677,296000,"[0.9830976504963473, 1.9996421531723172]"
32768244,297000,"[-0.026907219460554188, 0.9999933317594696]"
32970389,298000,"[0.0, -0.03614400492733694]"
33182090,299000,"[0.0, -0.03045786564325681]"
33381676,300000,"[0.0, -0.018762918749416713]"
